Entrada/Saída;Data;Movimentação;Produto;Instituição;Quantidade;Preço unitário;Valor da Operação
Credito;28/04/2022;Transferência - Liquidação;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;65; R$9,50 ; R$617,50 
Debito;28/04/2022;Solicitação de Subscrição;RECR12 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;11; - ; - 
Credito;25/04/2022;Rendimento;BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$0,72 ; R$14,40 
Credito;22/04/2022;Compra;Tesouro Selic 2025;NU INVEST CORRETORA DE VALORES S.A.;0,86; R$11.539,56 ; R$9.924,02 
Credito;20/04/2022;Direito de Subscrição;URPR12 - URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;16; - ; - 
Credito;19/04/2022;Transferência - Liquidação;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;37; R$10,06 ; R$372,22 
Credito;18/04/2022;Transferência - Liquidação;CVBI11 - FDO INV. IMOB. VBI CRI;NU INVEST CORRETORA DE VALORES S.A.;22; R$101,70 ; R$2.237,54 
Credito;18/04/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;4; R$7,77 ; R$31,08 
Credito;18/04/2022;Transferência - Liquidação;URPR11 - URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$108,65 ; R$2.173,00 
Credito;14/04/2022;Rendimento;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;1537; R$0,07 ; R$99,90 
Credito;14/04/2022;Rendimento;RECR11 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;107; R$1,37 ; R$146,37 
Credito;14/04/2022;Rendimento;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;40; R$0,68 ; R$27,20 
Credito;14/04/2022;Rendimento;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;143; R$0,66 ; R$94,38 
Debito;12/04/2022;Transferência - Liquidação;IRDM11 - FII IRIDIUM RECEBIVEIS IMOBILIARIOS;NU INVEST CORRETORA DE VALORES S.A.;40; R$110,20 ; R$4.408,00 
Credito;12/04/2022;Direito de Subscrição;RECR12 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;11; - ; - 
Debito;11/04/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;7; R$119,64 ; R$837,48 
Credito;11/04/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;6; R$7,71 ; R$46,26 
Credito;11/04/2022;Transferência - Liquidação;KNCR11 - KINEA RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILI;NU INVEST CORRETORA DE VALORES S.A.;18; R$101,54 ; R$1.827,75 
Credito;11/04/2022;Juros Sobre Capital Próprio;PSSA3 - PORTO SEGURO S/A;NU INVEST CORRETORA DE VALORES S.A.;21; R$0,69 ; R$12,35 
Credito;11/04/2022;Juros Sobre Capital Próprio;PSSA3 - PORTO SEGURO S/A;NU INVEST CORRETORA DE VALORES S.A.;100; R$0,28 ; R$23,58 
Credito;07/04/2022;Rendimento;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;38; R$0,60 ; R$22,80 
Debito;06/04/2022;Recibo de Subscrição;BTLG14 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;2; - ; - 
Credito;06/04/2022;Recibo de Subscrição;BTLG14 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;2; - ; - 
Credito;01/04/2022;Juros Sobre Capital Próprio;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;218; R$0,02 ; R$4,36 
Credito;31/03/2022;Juros Sobre Capital Próprio;BBAS3 - BANCO DO BRASIL S/A;NU INVEST CORRETORA DE VALORES S.A.;63; R$0,21 ; R$11,28 
Credito;28/03/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;2; R$7,52 ; R$15,04 
Credito;28/03/2022;Transferência - Liquidação;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;1; R$99,13 ; R$99,13 
Credito;24/03/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;5; R$74,95 ; R$374,77 
Credito;24/03/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;50; R$7,49 ; R$374,50 
Credito;24/03/2022;Transferência - Liquidação;PSSA3 - PORTO SEGURO S/A;NU INVEST CORRETORA DE VALORES S.A.;10; R$20,50 ; R$205,00 
Debito;24/03/2022;Transferência - Liquidação;TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;NU INVEST CORRETORA DE VALORES S.A.;10; R$111,81 ; R$1.118,10 
Debito;23/03/2022;Direitos de Subscrição - Não Exercido;BTLG12 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;0; - ; - 
Debito;23/03/2022;Recibo de Subscrição;BTLG13 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;1; - ; - 
Credito;23/03/2022;Recibo de Subscrição;BTLG13 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;1; - ; - 
Credito;23/03/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;7; R$73,01 ; R$511,13 
Credito;23/03/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;50; R$7,50 ; R$375,00 
Credito;23/03/2022;Transferência - Liquidação;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;6; R$95,77 ; R$574,62 
Credito;22/03/2022;Rendimento;BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$0,72 ; R$14,40 
Debito;22/03/2022;Solicitação de Subscrição;BTLG12 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;1; - ; - 
Credito;22/03/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;9; R$7,60 ; R$68,40 
Credito;17/03/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;6; R$74,00 ; R$444,00 
Credito;17/03/2022;Rendimento;IRDM11 - FII IRIDIUM RECEBIVEIS IMOBILIARIOS;NU INVEST CORRETORA DE VALORES S.A.;40; R$1,22 ; R$48,80 
Credito;16/03/2022;Juros Sobre Capital Próprio;WEGE3 - WEG S.A.;NU INVEST CORRETORA DE VALORES S.A.;20; R$0,02 ; R$0,35 
Credito;15/03/2022;Rendimento;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;7; R$1,40 ; R$9,80 
Credito;15/03/2022;Rendimento;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;1416; R$0,07 ; R$92,04 
Credito;15/03/2022;Rendimento;RECR11 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;107; R$1,20 ; R$127,98 
Credito;15/03/2022;Rendimento;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;40; R$0,68 ; R$27,20 
Credito;15/03/2022;Rendimento;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;136; R$0,66 ; R$89,76 
Credito;11/03/2022;Rendimento;BBAS3 - BANCO DO BRASIL S/A;NU INVEST CORRETORA DE VALORES S.A.;63; R$0,01 ; R$0,31 
Credito;11/03/2022;Juros Sobre Capital Próprio;BBAS3 - BANCO DO BRASIL S/A;NU INVEST CORRETORA DE VALORES S.A.;63; R$0,45 ; R$24,32 
Credito;11/03/2022;Rendimento;BBAS3 - BANCO DO BRASIL S/A;NU INVEST CORRETORA DE VALORES S.A.;63; R$0,01 ; R$0,40 
Credito;11/03/2022;Dividendo;BBAS3 - BANCO DO BRASIL S/A;NU INVEST CORRETORA DE VALORES S.A.;63; R$0,36 ; R$22,41 
Credito;11/03/2022;Dividendo;COCA34 - THE COCA-COLA COMPANY;NU INVEST CORRETORA DE VALORES S.A.;10; R$0,17 ; R$1,74 
Credito;11/03/2022;Juros Sobre Capital Próprio;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;345; R$0,13 ; R$39,10 
Credito;11/03/2022;Juros Sobre Capital Próprio;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;214; R$0,15 ; R$28,15 
Credito;10/03/2022;Direito de Subscrição;BTLG12 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;1; - ; - 
Credito;09/03/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;10; R$34,94 ; R$349,40 
Credito;09/03/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;5; R$122,54 ; R$612,70 
Credito;09/03/2022;Transferência - Liquidação;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;4; R$9,71 ; R$38,84 
Credito;08/03/2022;Dividendo - Transferido;COCA34 - THE COCA-COLA COMPANY;NU INVEST CORRETORA DE VALORES S.A.;10; R$0,17 ; R$1,74 
Credito;08/03/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;28; R$36,88 ; R$1.032,64 
Credito;08/03/2022;Transferência - Liquidação;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;99; R$9,77 ; R$967,23 
Credito;07/03/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;2; R$123,89 ; R$247,78 
Credito;07/03/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$76,37 ; R$1.527,40 
Credito;07/03/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;10; R$7,67 ; R$76,70 
Credito;07/03/2022;Transferência - Liquidação;TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;NU INVEST CORRETORA DE VALORES S.A.;10; R$111,81 ; R$1.118,10 
Debito;04/03/2022;Transferência - Liquidação;CSMG3 - COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;NU INVEST CORRETORA DE VALORES S.A.;130; R$14,00 ; R$1.821,00 
Credito;25/02/2022;Rendimento;BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$0,72 ; R$14,40 
Credito;23/02/2022;Rendimento;BBSE3 - BB SEGURIDADE PARTICIPACOES S.A.;NU INVEST CORRETORA DE VALORES S.A.;145; R$0,01 ; R$1,45 
Credito;23/02/2022;Dividendo;BBSE3 - BB SEGURIDADE PARTICIPACOES S.A.;NU INVEST CORRETORA DE VALORES S.A.;145; R$0,92 ; R$132,98 
Credito;18/02/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;6; R$7,82 ; R$46,92 
Credito;18/02/2022;Transferência - Liquidação;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;2; R$99,28 ; R$198,57 
Credito;18/02/2022;Transferência - Liquidação;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;1; R$97,19 ; R$97,19 
Credito;16/02/2022;Rendimento;IRDM11 - FII IRIDIUM RECEBIVEIS IMOBILIARIOS;NU INVEST CORRETORA DE VALORES S.A.;40; R$1,08 ; R$43,38 
Credito;15/02/2022;Juros Sobre Capital Próprio;BPAC11 - BANCO BTG PACTUAL S/A;NU INVEST CORRETORA DE VALORES S.A.;45; R$0,15 ; R$5,63 
Credito;14/02/2022;Rendimento;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;1163; R$0,07 ; R$75,59 
Credito;14/02/2022;Rendimento;RECR11 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;107; R$1,05 ; R$112,35 
Credito;14/02/2022;Rendimento;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;50; R$0,68 ; R$34,00 
Credito;14/02/2022;Rendimento;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;115; R$0,64 ; R$73,60 
Debito;11/02/2022;Transferência - Liquidação;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;36; R$97,28 ; R$3.502,09 
Debito;11/02/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$122,75 ; R$2.455,11 
Credito;11/02/2022;Transferência - Liquidação;IRDM11 - FII IRIDIUM RECEBIVEIS IMOBILIARIOS;NU INVEST CORRETORA DE VALORES S.A.;40; R$110,20 ; R$4.408,00 
Credito;11/02/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;6; R$7,76 ; R$46,56 
Credito;11/02/2022;Transferência - Liquidação;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;15; R$100,25 ; R$1.503,89 
Credito;09/02/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$122,69 ; R$2.453,80 
Credito;09/02/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;138; R$7,98 ; R$1.102,02 
Credito;09/02/2022;Transferência - Liquidação;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;23; R$100,30 ; R$2.306,90 
Credito;09/02/2022;Transferência - Liquidação;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;10; R$97,65 ; R$976,50 
Debito;08/02/2022;Transferência - Liquidação;BCFF11 - FDO INV IMOB - FII BTG PACTUAL FUNDO DE FUNDOS;NU INVEST CORRETORA DE VALORES S.A.;20; R$71,75 ; R$1.435,00 
Debito;08/02/2022;Transferência - Liquidação;BRCO11 - FII BRESCO  ;NU INVEST CORRETORA DE VALORES S.A.;10; R$99,35 ; R$993,50 
Credito;08/02/2022;Transferência - Liquidação;BTLG11 - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;20; R$105,49 ; R$2.109,80 
Credito;08/02/2022;Transferência - Liquidação;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;20; R$97,46 ; R$1.949,30 
Credito;08/02/2022;Transferência - Liquidação;CSMG3 - COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;NU INVEST CORRETORA DE VALORES S.A.;100; R$13,29 ; R$1.329,00 
Debito;08/02/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;10; R$124,61 ; R$1.246,10 
Debito;08/02/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;10; R$75,15 ; R$751,52 
Credito;08/02/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;3; R$7,93 ; R$23,79 
Debito;08/02/2022;Transferência - Liquidação;MGLU3 - MAGAZINE LUIZA S/A;NU INVEST CORRETORA DE VALORES S.A.;93; R$6,31 ; R$586,83 
Credito;08/02/2022;Transferência - Liquidação;PSSA3 - PORTO SEGURO S/A;NU INVEST CORRETORA DE VALORES S.A.;50; R$19,22 ; R$961,46 
Credito;08/02/2022;Transferência - Liquidação;RECR11 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;10; R$103,50 ; R$1.035,00 
Credito;08/02/2022;Transferência - Liquidação;TAEE4 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;NU INVEST CORRETORA DE VALORES S.A.;100; R$12,55 ; R$1.255,00 
Credito;08/02/2022;Rendimento;TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;NU INVEST CORRETORA DE VALORES S.A.;5; R$1,16 ; R$5,80 
Debito;08/02/2022;Transferência - Liquidação;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;10; R$100,22 ; R$1.002,20 
Debito;08/02/2022;Transferência - Liquidação;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;50; R$99,79 ; R$4.989,98 
Credito;08/02/2022;Transferência - Liquidação;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;10; R$97,10 ; R$971,04 
Debito;08/02/2022;Transferência - Liquidação;XPML11 - XP MALLS FDO INV IMOB FII;NU INVEST CORRETORA DE VALORES S.A.;57; R$95,70 ; R$5.454,90 
Credito;07/02/2022;Transferência - Liquidação;BRCO11 - FII BRESCO  ;NU INVEST CORRETORA DE VALORES S.A.;10; R$99,18 ; R$991,80 
Credito;07/02/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;18; R$35,36 ; R$636,48 
Credito;07/02/2022;Transferência - Liquidação;HCTR11 - HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;10; R$124,20 ; R$1.242,00 
Credito;07/02/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;10; R$75,52 ; R$755,20 
Credito;07/02/2022;Transferência - Liquidação;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;10; R$102,22 ; R$1.022,20 
Credito;04/02/2022;Transferência - Liquidação;BCFF11 - FDO INV IMOB - FII BTG PACTUAL FUNDO DE FUNDOS;NU INVEST CORRETORA DE VALORES S.A.;20; R$71,19 ; R$1.423,88 
Credito;04/02/2022;Transferência - Liquidação;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;10; R$97,48 ; R$974,80 
Credito;04/02/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;100; R$7,94 ; R$794,00 
Debito;04/02/2022;Transferência - Liquidação;TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;NU INVEST CORRETORA DE VALORES S.A.;5; R$118,71 ; R$593,55 
Debito;03/02/2022;Transferência - Liquidação;BPAC11 - BANCO BTG PACTUAL S/A;NU INVEST CORRETORA DE VALORES S.A.;45; R$24,29 ; R$1.093,05 
Debito;03/02/2022;Transferência - Liquidação;CSAN3 - COSAN S.A.;NU INVEST CORRETORA DE VALORES S.A.;109; R$23,69 ; R$2.582,67 
Debito;03/02/2022;Transferência - Liquidação;MGLU3 - MAGAZINE LUIZA S/A;NU INVEST CORRETORA DE VALORES S.A.;200; R$7,07 ; R$1.414,00 
Debito;03/02/2022;Transferência - Liquidação;SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR;NU INVEST CORRETORA DE VALORES S.A.;309; R$3,98 ; R$1.229,82 
Debito;03/02/2022;Transferência - Liquidação;WEGE3 - WEG S.A.;NU INVEST CORRETORA DE VALORES S.A.;30; R$32,09 ; R$962,70 
Credito;28/01/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;1; R$37,19 ; R$37,19 
Credito;28/01/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;1; R$8,07 ; R$8,07 
Credito;25/01/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;7; R$38,43 ; R$269,01 
Credito;25/01/2022;Transferência - Liquidação;SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR;NU INVEST CORRETORA DE VALORES S.A.;9; R$3,81 ; R$34,29 
Credito;25/01/2022;Rendimento;XPML11 - XP MALLS FDO INV IMOB FII;NU INVEST CORRETORA DE VALORES S.A.;57; R$0,85 ; R$48,45 
Credito;21/01/2022;Transferência - Liquidação;HASH11 - HASHDEX NASDAQ CRYPTO INDEX FUNDO DE ÍNDICE;NU INVEST CORRETORA DE VALORES S.A.;35; R$42,55 ; R$1.489,25 
Debito;21/01/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;4; R$78,02 ; R$312,08 
Credito;21/01/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;110; R$8,33 ; R$917,05 
Credito;21/01/2022;Transferência - Liquidação;TAEE4 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;NU INVEST CORRETORA DE VALORES S.A.;100; R$12,27 ; R$1.227,00 
Debito;21/01/2022;Transferência - Liquidação;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;2; R$106,31 ; R$212,62 
Debito;21/01/2022;Transferência - Liquidação;VINO11 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;57; R$54,45 ; R$3.104,20 
Credito;19/01/2022;Rendimento;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;6; R$1,10 ; R$6,60 
Credito;19/01/2022;Transferência - Liquidação;HSML11 - HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;NU INVEST CORRETORA DE VALORES S.A.;4; R$78,29 ; R$313,16 
Credito;19/01/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;6; R$8,18 ; R$49,08 
Debito;17/01/2022;Direitos de Subscrição - Não Exercido;VINO12 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;0; - ; - 
Credito;14/01/2022;Rendimento;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;1040; R$0,07 ; R$72,80 
Credito;14/01/2022;Rendimento;RECR11 - FDO INV IMOB - FII UBS (BR) RECEB IMOB;NU INVEST CORRETORA DE VALORES S.A.;97; R$1,46 ; R$141,21 
Credito;14/01/2022;Rendimento;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;7; R$0,70 ; R$4,90 
Credito;14/01/2022;Rendimento;VINO11 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;57; R$0,50 ; R$28,50 
Credito;14/01/2022;Cessão de Direitos;VINO12 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;22; - ; - 
Debito;14/01/2022;Cessão de Direitos - Solicitada;VINO12 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;22; - ; - 
Credito;14/01/2022;Rendimento;VISC11 - VINCI SHOPPING CENTERS FI IMOBILIÁRIO - FII;NU INVEST CORRETORA DE VALORES S.A.;50; R$0,81 ; R$40,50 
Credito;14/01/2022;Rendimento;XPLG11 - XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO FII;NU INVEST CORRETORA DE VALORES S.A.;115; R$0,64 ; R$73,60 
